recipe_name,recipe_code,source_file,source_line_no,source_ingredient_name,source_quantity,source_unit,upload_ingredient_name,upload_item_code,upload_quantity_for_1_serving,upload_unit,match_status
Mahalabia KBR-384 ONEGO V3,RCP-086-MAHALABIA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Mahalabia Recipe.100 pax.docx,6,Fresh cream,1.0,l,TAFGA MARAI COOKING CREAM 12/1LTR,342384,0.01,l,preferred_phrase
Mahalabia KBR-384 ONEGO V3,RCP-086-MAHALABIA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Mahalabia Recipe.100 pax.docx,7,Crushed pistachios,500.0,g,Crushed pistachios,RCPMIS-CLEAN-040-CRUSHEDP,5,g,unmatched
Mahalabia KBR-384 ONEGO V3,RCP-086-MAHALABIA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Mahalabia Recipe.100 pax.docx,8,Desiccated coconut,300.0,g,A-ADELCO COCONUT POWDR 1/7KG,404322,3,g,preferred_phrase
omali KBR-384 ONEGO V3,RCP-087-OMALI-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\omali 100 pax.docx,1,Ready-made plain croissants or baked puff pastry sheets,3.5,kg,A-TAFGA SB PUFF PASTRY SQUARE 18/400G,230797,0.035,kg,preferred_phrase
omali KBR-384 ONEGO V3,RCP-087-OMALI-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\omali 100 pax.docx,2,Desiccated shredded coconut,700.0,g,A-ADELCO COCONUT POWDR 1/7KG,404322,7,g,preferred_phrase
omali KBR-384 ONEGO V3,RCP-087-OMALI-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\omali 100 pax.docx,3,Sultanas or raisins,600.0,g,Sultanas or raisins,RCPMIS-CLEAN-041-SULTANAS,6,g,unmatched
omali KBR-384 ONEGO V3,RCP-087-OMALI-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\omali 100 pax.docx,4,Slivered almonds,500.0,g,Slivered almonds,RCPMIS-CLEAN-027-SLIVERED,5,g,unmatched
omali KBR-384 ONEGO V3,RCP-087-OMALI-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\omali 100 pax.docx,5,Pistachios,400.0,g,Pistachios,RCPMIS-CLEAN-038-PISTACHI,4,g,unmatched
omali KBR-384 ONEGO V3,RCP-087-OMALI-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\omali 100 pax.docx,6,Whole milk,12.0,l,AL MARAI UHT MILF FF 12/1LTR,DR000005,0.12,l,preferred_phrase
omali KBR-384 ONEGO V3,RCP-087-OMALI-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\omali 100 pax.docx,7,Heavy whipping cream,3.0,l,TAFGA MARAI COOKING CREAM 12/1LTR,342384,0.03,l,preferred_phrase
omali KBR-384 ONEGO V3,RCP-087-OMALI-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\omali 100 pax.docx,8,White granulated sugar,2.2,kg,AL OSRA SUGAR FINE 10/2KG,176065,0.022,kg,preferred_phrase
omali KBR-384 ONEGO V3,RCP-087-OMALI-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\omali 100 pax.docx,9,Pure vanilla extract,60.0,ml,TFGA CUSTARD POWDER 24/450G,132875,0.6,ml,preferred_phrase
omali KBR-384 ONEGO V3,RCP-087-OMALI-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\omali 100 pax.docx,10,Ground cinnamon,15.0,ml,NIAZ CINNAMON STICK 1/1KG,GR003481,0.15,ml,preferred_phrase
omali KBR-384 ONEGO V3,RCP-087-OMALI-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\omali 100 pax.docx,11,Thick heavy cream,2.0,kg,TAFGA MARAI COOKING CREAM 12/1LTR,342384,0.02,kg,preferred_phrase
omali KBR-384 ONEGO V3,RCP-087-OMALI-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\omali 100 pax.docx,12,Powdered sugar,150.0,g,AL OSRA SUGAR FINE 10/2KG,176065,1.5,g,preferred_phrase
omali KBR-384 ONEGO V3,RCP-087-OMALI-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\omali 100 pax.docx,13,Scald the Sweet Milk Mixture,3.0,pieces,AL MARAI UHT MILF FF 12/1LTR,DR000005,0.03,pieces,preferred_phrase
Rice pudding KBR-384 ONEGO V3,RCP-088-RICEPUDDIN-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Rice pudding.docx,1,Fragrant Jasmine or Short-Grain White Rice,2.2,kg,AAA WHITE THAI RICE  1/40KG,139868,0.022,kg,preferred_phrase
Rice pudding KBR-384 ONEGO V3,RCP-088-RICEPUDDIN-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Rice pudding.docx,2,Water,4.0,l,(TAFGA) NOVA WATER 24/0.55-0.6LTR,224894,0.04,l,preferred_phrase
Rice pudding KBR-384 ONEGO V3,RCP-088-RICEPUDDIN-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Rice pudding.docx,3,Fine sea salt,15.0,g,TAFGA REHAN SALT IODIZED 24/700G,166780,0.15,g,preferred_phrase
Rice pudding KBR-384 ONEGO V3,RCP-088-RICEPUDDIN-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Rice pudding.docx,4,Full-fat coconut milk,6.0,l,COCONUT MILK POWDER  12/300G,185539,0.06,l,preferred_phrase
Rice pudding KBR-384 ONEGO V3,RCP-088-RICEPUDDIN-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Rice pudding.docx,5,Whole milk,4.0,l,AL MARAI UHT MILF FF 12/1LTR,DR000005,0.04,l,preferred_phrase
Rice pudding KBR-384 ONEGO V3,RCP-088-RICEPUDDIN-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Rice pudding.docx,6,White granulated sugar,1.8,kg,AL OSRA SUGAR FINE 10/2KG,176065,0.018,kg,preferred_phrase
Rice pudding KBR-384 ONEGO V3,RCP-088-RICEPUDDIN-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Rice pudding.docx,7,Pure vanilla extract,60.0,ml,TFGA CUSTARD POWDER 24/450G,132875,0.6,ml,preferred_phrase
Rice pudding KBR-384 ONEGO V3,RCP-088-RICEPUDDIN-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Rice pudding.docx,8,Ground cardamom or Cinnamon sticks,15.0,g,NIAZ CINNAMON STICK 1/1KG,GR003481,0.15,g,preferred_phrase
Rice pudding KBR-384 ONEGO V3,RCP-088-RICEPUDDIN-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Rice pudding.docx,9,Cornstarch,80.0,g,A-AL AMC CORN STARCH 1/25KG,139554,0.8,g,preferred_phrase
Rice pudding KBR-384 ONEGO V3,RCP-088-RICEPUDDIN-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Rice pudding.docx,10,Toasted shredded coconut flakes,400.0,g,A-ADELCO COCONUT POWDR 1/7KG,404322,4,g,preferred_phrase
Rice pudding KBR-384 ONEGO V3,RCP-088-RICEPUDDIN-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Rice pudding.docx,11,Par-Cook the Rice,4.0,l,AAA WHITE THAI RICE  1/40KG,139868,0.04,l,preferred_phrase
Shahi Tukra KBR-384 ONEGO V3,RCP-089-SHAHITUKRA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Shahi Tukra Recipe.100 pax.docx,1,White bread slices,120.0,pieces,SLICED BREAD WHITE,BK000001,1.2,pieces,preferred_phrase
Shahi Tukra KBR-384 ONEGO V3,RCP-089-SHAHITUKRA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Shahi Tukra Recipe.100 pax.docx,2,Ghee,2.5,kg,ALMARAI BUTTER GHEE 6/1600G,242795,0.025,kg,preferred_phrase
Shahi Tukra KBR-384 ONEGO V3,RCP-089-SHAHITUKRA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Shahi Tukra Recipe.100 pax.docx,3,Sugar,2.5,kg,AL OSRA SUGAR FINE 10/2KG,176065,0.025,kg,preferred_phrase
Shahi Tukra KBR-384 ONEGO V3,RCP-089-SHAHITUKRA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Shahi Tukra Recipe.100 pax.docx,4,Water,2.0,l,(TAFGA) NOVA WATER 24/0.55-0.6LTR,224894,0.02,l,preferred_phrase
Shahi Tukra KBR-384 ONEGO V3,RCP-089-SHAHITUKRA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Shahi Tukra Recipe.100 pax.docx,5,Cardamom powder,15.0,g,NIAZ CARDAMON 1/1KG,GR003571,0.15,g,preferred_phrase
Shahi Tukra KBR-384 ONEGO V3,RCP-089-SHAHITUKRA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Shahi Tukra Recipe.100 pax.docx,6,Rose water,50.0,ml,A-TFG MAMIA ROSE WATER 12/430ML,266115,0.5,ml,preferred_phrase
Shahi Tukra KBR-384 ONEGO V3,RCP-089-SHAHITUKRA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Shahi Tukra Recipe.100 pax.docx,7,Full cream milk,15.0,l,AL MARAI UHT MILF FF 12/1LTR,DR000005,0.15,l,preferred_phrase
Shahi Tukra KBR-384 ONEGO V3,RCP-089-SHAHITUKRA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Shahi Tukra Recipe.100 pax.docx,8,Sugar,1.5,kg,AL OSRA SUGAR FINE 10/2KG,176065,0.015,kg,preferred_phrase
Shahi Tukra KBR-384 ONEGO V3,RCP-089-SHAHITUKRA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Shahi Tukra Recipe.100 pax.docx,9,Cardamom powder,10.0,g,NIAZ CARDAMON 1/1KG,GR003571,0.1,g,preferred_phrase
Shahi Tukra KBR-384 ONEGO V3,RCP-089-SHAHITUKRA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Shahi Tukra Recipe.100 pax.docx,10,Saffron,2.0,g,Saffron,RCPMIS-CLEAN-010-SAFFRON,0.02,g,unmatched
Shahi Tukra KBR-384 ONEGO V3,RCP-089-SHAHITUKRA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Shahi Tukra Recipe.100 pax.docx,11,Almonds,500.0,g,Almonds,RCPMIS-CLEAN-029-ALMONDS,5,g,unmatched
Shahi Tukra KBR-384 ONEGO V3,RCP-089-SHAHITUKRA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Shahi Tukra Recipe.100 pax.docx,12,Pistachios,400.0,g,Pistachios,RCPMIS-CLEAN-038-PISTACHI,4,g,unmatched
Standard Catering Sweet KBR-384 ONEGO V3,RCP-090-STANDARDCA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Standard Catering Sweet 100 pax  .docx,1,Flavored Gelatin Powder,1.4,kg,Flavored Gelatin Powder,RCPMIS-CLEAN-042-FLAVORED,0.014,kg,unmatched
Standard Catering Sweet KBR-384 ONEGO V3,RCP-090-STANDARDCA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Standard Catering Sweet 100 pax  .docx,2,Boiling Water,4.5,l,(TAFGA) NOVA WATER 24/0.55-0.6LTR,224894,0.045,l,preferred_phrase
Standard Catering Sweet KBR-384 ONEGO V3,RCP-090-STANDARDCA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Standard Catering Sweet 100 pax  .docx,3,Ice-Cold Water,4.5,l,(TAFGA) NOVA WATER 24/0.55-0.6LTR,224894,0.045,l,preferred_phrase
Standard Catering Sweet KBR-384 ONEGO V3,RCP-090-STANDARDCA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Standard Catering Sweet 100 pax  .docx,4,White granulated sugar,1.5,kg,AL OSRA SUGAR FINE 10/2KG,176065,0.015,kg,preferred_phrase
Standard Catering Sweet KBR-384 ONEGO V3,RCP-090-STANDARDCA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Standard Catering Sweet 100 pax  .docx,5,Water,400.0,ml,(TAFGA) NOVA WATER 24/0.55-0.6LTR,224894,4,ml,preferred_phrase
Standard Catering Sweet KBR-384 ONEGO V3,RCP-090-STANDARDCA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Standard Catering Sweet 100 pax  .docx,6,Lemon juice,15.0,ml,TFG MOONATY LEMON JUICE 12/1LTR,429366,0.15,ml,preferred_phrase
Standard Catering Sweet KBR-384 ONEGO V3,RCP-090-STANDARDCA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Standard Catering Sweet 100 pax  .docx,7,Whole milk,7.5,l,AL MARAI UHT MILF FF 12/1LTR,DR000005,0.075,l,preferred_phrase
Standard Catering Sweet KBR-384 ONEGO V3,RCP-090-STANDARDCA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Standard Catering Sweet 100 pax  .docx,8,Heavy whipping cream,2.0,l,TAFGA MARAI COOKING CREAM 12/1LTR,342384,0.02,l,preferred_phrase
Standard Catering Sweet KBR-384 ONEGO V3,RCP-090-STANDARDCA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Standard Catering Sweet 100 pax  .docx,9,White granulated sugar,1.2,kg,AL OSRA SUGAR FINE 10/2KG,176065,0.012,kg,preferred_phrase
Standard Catering Sweet KBR-384 ONEGO V3,RCP-090-STANDARDCA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Standard Catering Sweet 100 pax  .docx,10,Egg yolks,30.0,pieces,SAEDCO FRESH EGGS MEDIUM 12/30 CT,142110,0.3,pieces,preferred_phrase
Standard Catering Sweet KBR-384 ONEGO V3,RCP-090-STANDARDCA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Standard Catering Sweet 100 pax  .docx,11,Unflavored gelatin powder,120.0,g,Unflavored gelatin powder,RCPMIS-CLEAN-043-UNFLAVOR,1.2,g,unmatched
Standard Catering Sweet KBR-384 ONEGO V3,RCP-090-STANDARDCA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Standard Catering Sweet 100 pax  .docx,12,Cornstarch,100.0,g,A-AL AMC CORN STARCH 1/25KG,139554,1,g,preferred_phrase
Standard Catering Sweet KBR-384 ONEGO V3,RCP-090-STANDARDCA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Standard Catering Sweet 100 pax  .docx,13,Pure vanilla extract,60.0,ml,TFGA CUSTARD POWDER 24/450G,132875,0.6,ml,preferred_phrase
Standard Catering Sweet KBR-384 ONEGO V3,RCP-090-STANDARDCA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Standard Catering Sweet 100 pax  .docx,14,Whole milk,8.5,l,AL MARAI UHT MILF FF 12/1LTR,DR000005,0.085,l,preferred_phrase
Standard Catering Sweet KBR-384 ONEGO V3,RCP-090-STANDARDCA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Standard Catering Sweet 100 pax  .docx,15,Heavy cream,1.0,l,TAFGA MARAI COOKING CREAM 12/1LTR,342384,0.01,l,preferred_phrase
Standard Catering Sweet KBR-384 ONEGO V3,RCP-090-STANDARDCA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Standard Catering Sweet 100 pax  .docx,16,Custard Powder,500.0,g,TFGA CUSTARD POWDER 24/450G,132875,5,g,preferred_phrase
Standard Catering Sweet KBR-384 ONEGO V3,RCP-090-STANDARDCA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Standard Catering Sweet 100 pax  .docx,17,Pure vanilla extract,50.0,ml,TFGA CUSTARD POWDER 24/450G,132875,0.5,ml,preferred_phrase
Standard Catering Sweet KBR-384 ONEGO V3,RCP-090-STANDARDCA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Standard Catering Sweet 100 pax  .docx,18,Unsalted butter,150.0,g,AL MARAI BUTTER UNSALT 4/100/10G,DR000039,1.5,g,preferred_phrase
Vermicelli with Milk KBR-384 ONEGO V3,RCP-091-VERMICELLI-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Vermicelli with Milk Recipe.100 pax.docx,1,Vermicelli,2.5,kg,TAFGA GOODY VERMICELLI CUT 24/500G,275514,0.025,kg,preferred_phrase
Vermicelli with Milk KBR-384 ONEGO V3,RCP-091-VERMICELLI-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Vermicelli with Milk Recipe.100 pax.docx,2,Full cream milk,12.0,l,AL MARAI UHT MILF FF 12/1LTR,DR000005,0.12,l,preferred_phrase
Vermicelli with Milk KBR-384 ONEGO V3,RCP-091-VERMICELLI-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Vermicelli with Milk Recipe.100 pax.docx,3,Sugar,2.5,kg,AL OSRA SUGAR FINE 10/2KG,176065,0.025,kg,preferred_phrase
Vermicelli with Milk KBR-384 ONEGO V3,RCP-091-VERMICELLI-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Vermicelli with Milk Recipe.100 pax.docx,4,Ghee,700.0,g,ALMARAI BUTTER GHEE 6/1600G,242795,7,g,preferred_phrase
Vermicelli with Milk KBR-384 ONEGO V3,RCP-091-VERMICELLI-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Vermicelli with Milk Recipe.100 pax.docx,5,Green cardamom powder,20.0,g,NIAZ CARDAMON 1/1KG,GR003571,0.2,g,preferred_phrase
Vermicelli with Milk KBR-384 ONEGO V3,RCP-091-VERMICELLI-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Vermicelli with Milk Recipe.100 pax.docx,6,Almonds,500.0,g,Almonds,RCPMIS-CLEAN-029-ALMONDS,5,g,unmatched
Vermicelli with Milk KBR-384 ONEGO V3,RCP-091-VERMICELLI-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Vermicelli with Milk Recipe.100 pax.docx,7,Cashew nuts,500.0,g,A- SPIXA CASHEW NUTS 1/1KG,404349,5,g,preferred_phrase
Vermicelli with Milk KBR-384 ONEGO V3,RCP-091-VERMICELLI-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Vermicelli with Milk Recipe.100 pax.docx,8,Raisins,400.0,g,Raisins,RCPMIS-CLEAN-023-RAISINS,4,g,unmatched
Vermicelli with Milk KBR-384 ONEGO V3,RCP-091-VERMICELLI-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Vermicelli with Milk Recipe.100 pax.docx,9,Saffron,2.0,g,Saffron,RCPMIS-CLEAN-010-SAFFRON,0.02,g,unmatched
Vermicelli with Milk KBR-384 ONEGO V3,RCP-091-VERMICELLI-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Sweet\Vermicelli with Milk Recipe.100 pax.docx,10,Rose water,50.0,ml,A-TFG MAMIA ROSE WATER 12/430ML,266115,0.5,ml,preferred_phrase
Achari Okra KBR-384 ONEGO V3,RCP-092-ACHARIOKRA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Vegetable\Achari Okra.100 pax.docx,1,Okra,15.0,kg,OKRA (LOCAL),PR000048,0.15,kg,preferred_phrase
Achari Okra KBR-384 ONEGO V3,RCP-092-ACHARIOKRA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Vegetable\Achari Okra.100 pax.docx,2,Oil,1.5,l,TAFGA DALAL COOKING OIL-(SAUDI) 1/18LTR,221871,0.015,l,preferred_phrase
Achari Okra KBR-384 ONEGO V3,RCP-092-ACHARIOKRA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Vegetable\Achari Okra.100 pax.docx,3,Onions,5.0,kg,DRY ONION (LOCAL),PR000020,0.05,kg,preferred_phrase
Achari Okra KBR-384 ONEGO V3,RCP-092-ACHARIOKRA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Vegetable\Achari Okra.100 pax.docx,4,Tomatoes,3.0,kg,TOMATO (ADY),PR000005,0.03,kg,preferred_phrase
Achari Okra KBR-384 ONEGO V3,RCP-092-ACHARIOKRA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Vegetable\Achari Okra.100 pax.docx,5,Ginger-Garlic Paste,300.0,g,GARLIC  (CHINA),PR000018,3,g,preferred_phrase
Achari Okra KBR-384 ONEGO V3,RCP-092-ACHARIOKRA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Vegetable\Achari Okra.100 pax.docx,6,Green Chilies,200.0,g,GREEN CHILLI (INDIAN),PR000016,2,g,preferred_phrase
Achari Okra KBR-384 ONEGO V3,RCP-092-ACHARIOKRA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Vegetable\Achari Okra.100 pax.docx,7,Achari Masala,200.0,g,Achari Masala,RCPMIS-CLEAN-044-ACHARIMA,2,g,unmatched
Achari Okra KBR-384 ONEGO V3,RCP-092-ACHARIOKRA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Vegetable\Achari Okra.100 pax.docx,8,Turmeric Powder,50.0,g,SHAN TURMERIC POWDER  10/1KG,GR000043,0.5,g,preferred_phrase
Achari Okra KBR-384 ONEGO V3,RCP-092-ACHARIOKRA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Vegetable\Achari Okra.100 pax.docx,9,Red Chili Powder,100.0,g,SHAN RED CHILLI POWDER 10/1KG,GR000042,1,g,preferred_phrase
Achari Okra KBR-384 ONEGO V3,RCP-092-ACHARIOKRA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Vegetable\Achari Okra.100 pax.docx,10,Coriander Powder,150.0,g,SHAN CORIANDER POWDER  10/1KG,GR000553,1.5,g,preferred_phrase
Achari Okra KBR-384 ONEGO V3,RCP-092-ACHARIOKRA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Vegetable\Achari Okra.100 pax.docx,11,Salt,300.0,g,TAFGA REHAN SALT IODIZED 24/700G,166780,3,g,preferred_phrase
Achari Okra KBR-384 ONEGO V3,RCP-092-ACHARIOKRA-KBR384ONEGOV3,C:\Users\HP\Documents\ChatGPT\sbox food pro\artifacts\recipe-upload-source\MENU\MENU\Vegetable\Achari Okra.100 pax.docx,12,Lemon Juice / Amchur,100.0,g,TFG MOONATY LEMON JUICE 12/1LTR,429366,1,g,preferred_phrase
