status,sheet,cuisine_type,menu_category,source_menu_category,row,day,plan_date,meal_type,menu_item,mapped_recipe_code,mapped_recipe_name,reason
mapped,FILPINO,philippines,junior,senior,17,FRIDAY,2026-09-04,breakfast,JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,17,FRIDAY,2026-09-04,breakfast,JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,18,SATURDAY,2026-09-05,lunch,LUNCH,PH-003-CHLUNCHEONCH,Ch.Luncheon Chicken / Beef Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,18,SATURDAY,2026-09-05,lunch,LUNCH,PH-003-CHLUNCHEONCH,Ch.Luncheon Chicken / Beef Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,18,SATURDAY,2026-09-05,lunch,LUNCH,PH-003-CHLUNCHEONCH,Ch.Luncheon Chicken / Beef Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,19,SATURDAY,2026-09-05,lunch,BEEF BISTEK,PH-002-BEEFSTEAKPHI,Beef Steak Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,19,SATURDAY,2026-09-05,lunch,BEEF BISTEK,PH-002-BEEFSTEAKPHI,Beef Steak Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,19,SATURDAY,2026-09-05,lunch,BEEF BISTEK,PH-002-BEEFSTEAKPHI,Beef Steak Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,19,TUESDAY,2026-09-01,lunch,BEEF CALDERETA,PH-001-BEEFCALDARET,Beef Caldareta Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,19,TUESDAY,2026-09-01,lunch,BEEF CALDERETA,PH-001-BEEFCALDARET,Beef Caldareta Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,19,TUESDAY,2026-09-01,lunch,BEEF CALDERETA,PH-001-BEEFCALDARET,Beef Caldareta Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,19,WEDNESDAY,2026-09-02,lunch,CHICKEN ADOBO,PH-004-CHICKENADOBO,Chicken Adobo Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,19,WEDNESDAY,2026-09-02,lunch,CHICKEN ADOBO,PH-004-CHICKENADOBO,Chicken Adobo Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,19,WEDNESDAY,2026-09-02,lunch,CHICKEN ADOBO,PH-004-CHICKENADOBO,Chicken Adobo Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,19,THURSDAY,2026-09-03,lunch,CHICKEN GINATAANG,PH-013-GINATAANGMAN,Ginataang Manok Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,19,THURSDAY,2026-09-03,lunch,CHICKEN GINATAANG,PH-013-GINATAANGMAN,Ginataang Manok Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,19,THURSDAY,2026-09-03,lunch,CHICKEN GINATAANG,PH-013-GINATAANGMAN,Ginataang Manok Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,19,FRIDAY,2026-09-04,lunch,CHIICKEN BROASTED,PH-010-CHICKENFRYPH,Chicken fry Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,19,FRIDAY,2026-09-04,lunch,CHIICKEN BROASTED,PH-010-CHICKENFRYPH,Chicken fry Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,19,FRIDAY,2026-09-04,lunch,CHIICKEN BROASTED,PH-010-CHICKENFRYPH,Chicken fry Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,20,SATURDAY,2026-09-05,lunch,NILAGA SOUP,PH-016-NILAGASOUPPH,Nilaga soup Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,20,SATURDAY,2026-09-05,lunch,NILAGA SOUP,PH-016-NILAGASOUPPH,Nilaga soup Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,20,SATURDAY,2026-09-05,lunch,NILAGA SOUP,PH-016-NILAGASOUPPH,Nilaga soup Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,20,TUESDAY,2026-09-01,lunch,NIGALA SOUP,PH-016-NILAGASOUPPH,Nilaga soup Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,20,TUESDAY,2026-09-01,lunch,NIGALA SOUP,PH-016-NILAGASOUPPH,Nilaga soup Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,20,TUESDAY,2026-09-01,lunch,NIGALA SOUP,PH-016-NILAGASOUPPH,Nilaga soup Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,20,WEDNESDAY,2026-09-02,lunch,PRESANG SOUP,PH-019-PESANGSOUPPH,Pesang soup Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,20,WEDNESDAY,2026-09-02,lunch,PRESANG SOUP,PH-019-PESANGSOUPPH,Pesang soup Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,20,WEDNESDAY,2026-09-02,lunch,PRESANG SOUP,PH-019-PESANGSOUPPH,Pesang soup Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,20,THURSDAY,2026-09-03,lunch,CHICKEN SOTANGHON SOUP,PH-007-CHICKENSOTAN,Chicken Sotanghon Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,20,THURSDAY,2026-09-03,lunch,CHICKEN SOTANGHON SOUP,PH-007-CHICKENSOTAN,Chicken Sotanghon Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,20,THURSDAY,2026-09-03,lunch,CHICKEN SOTANGHON SOUP,PH-007-CHICKENSOTAN,Chicken Sotanghon Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,20,FRIDAY,2026-09-04,lunch,TRINOLA,PH-026-TINOLASOUPPH,Tinola soup Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,20,FRIDAY,2026-09-04,lunch,TRINOLA,PH-026-TINOLASOUPPH,Tinola soup Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,20,FRIDAY,2026-09-04,lunch,TRINOLA,PH-026-TINOLASOUPPH,Tinola soup Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,21,SATURDAY,2026-09-05,lunch,BOILED RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,21,SATURDAY,2026-09-05,lunch,BOILED RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,21,SATURDAY,2026-09-05,lunch,BOILED RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,21,TUESDAY,2026-09-01,lunch,BOILED RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,21,TUESDAY,2026-09-01,lunch,BOILED RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,21,TUESDAY,2026-09-01,lunch,BOILED RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,21,WEDNESDAY,2026-09-02,lunch,BOILED RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,21,WEDNESDAY,2026-09-02,lunch,BOILED RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,21,WEDNESDAY,2026-09-02,lunch,BOILED RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,21,THURSDAY,2026-09-03,lunch,BOILED RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,21,THURSDAY,2026-09-03,lunch,BOILED RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,21,THURSDAY,2026-09-03,lunch,BOILED RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,21,FRIDAY,2026-09-04,lunch,BOILED RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,21,FRIDAY,2026-09-04,lunch,BOILED RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,21,FRIDAY,2026-09-04,lunch,BOILED RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,22,SATURDAY,2026-09-05,lunch,SALAD,RCP-081-GREENSALAD-KBR384ONEGOV3,Green Salad Mix KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,22,SATURDAY,2026-09-05,lunch,SALAD,RCP-081-GREENSALAD-KBR384ONEGOV3,Green Salad Mix KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,22,SATURDAY,2026-09-05,lunch,SALAD,RCP-081-GREENSALAD-KBR384ONEGOV3,Green Salad Mix KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,22,TUESDAY,2026-09-01,lunch,SALAD,RCP-081-GREENSALAD-KBR384ONEGOV3,Green Salad Mix KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,22,TUESDAY,2026-09-01,lunch,SALAD,RCP-081-GREENSALAD-KBR384ONEGOV3,Green Salad Mix KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,22,TUESDAY,2026-09-01,lunch,SALAD,RCP-081-GREENSALAD-KBR384ONEGOV3,Green Salad Mix KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,22,WEDNESDAY,2026-09-02,lunch,SALAD,RCP-081-GREENSALAD-KBR384ONEGOV3,Green Salad Mix KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,22,WEDNESDAY,2026-09-02,lunch,SALAD,RCP-081-GREENSALAD-KBR384ONEGOV3,Green Salad Mix KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,22,WEDNESDAY,2026-09-02,lunch,SALAD,RCP-081-GREENSALAD-KBR384ONEGOV3,Green Salad Mix KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,22,THURSDAY,2026-09-03,lunch,SALAD,RCP-081-GREENSALAD-KBR384ONEGOV3,Green Salad Mix KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,22,THURSDAY,2026-09-03,lunch,SALAD,RCP-081-GREENSALAD-KBR384ONEGOV3,Green Salad Mix KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,22,THURSDAY,2026-09-03,lunch,SALAD,RCP-081-GREENSALAD-KBR384ONEGOV3,Green Salad Mix KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,22,FRIDAY,2026-09-04,lunch,SALAD,RCP-081-GREENSALAD-KBR384ONEGOV3,Green Salad Mix KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,22,FRIDAY,2026-09-04,lunch,SALAD,RCP-081-GREENSALAD-KBR384ONEGOV3,Green Salad Mix KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,22,FRIDAY,2026-09-04,lunch,SALAD,RCP-081-GREENSALAD-KBR384ONEGOV3,Green Salad Mix KBR-384 ONEGO V3,Matched to recipe upload catalog
skipped,FILPINO,philippines,senior,senior,23,SATURDAY,2026-09-05,lunch,WATER BTL,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,23,SATURDAY,2026-09-05,lunch,WATER BTL,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,23,SATURDAY,2026-09-05,lunch,WATER BTL,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,23,TUESDAY,2026-09-01,lunch,WATER BTL,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,23,TUESDAY,2026-09-01,lunch,WATER BTL,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,23,TUESDAY,2026-09-01,lunch,WATER BTL,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,23,WEDNESDAY,2026-09-02,lunch,WATER BTL,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,23,WEDNESDAY,2026-09-02,lunch,WATER BTL,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,23,WEDNESDAY,2026-09-02,lunch,WATER BTL,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,23,THURSDAY,2026-09-03,lunch,WATER BTL,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,23,THURSDAY,2026-09-03,lunch,WATER BTL,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,23,THURSDAY,2026-09-03,lunch,WATER BTL,,,Support/non-recipe item
skipped,FILPINO,philippines,senior,senior,23,FRIDAY,2026-09-04,lunch,WATER BTL,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,23,FRIDAY,2026-09-04,lunch,WATER BTL,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,23,FRIDAY,2026-09-04,lunch,WATER BTL,,,Support/non-recipe item
mapped,FILPINO,philippines,senior,senior,24,SATURDAY,2026-09-05,lunch,TANG JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,24,SATURDAY,2026-09-05,lunch,TANG JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,24,SATURDAY,2026-09-05,lunch,TANG JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,24,TUESDAY,2026-09-01,lunch,TANG JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,24,TUESDAY,2026-09-01,lunch,TANG JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,24,TUESDAY,2026-09-01,lunch,TANG JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,24,WEDNESDAY,2026-09-02,lunch,TANG JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,24,WEDNESDAY,2026-09-02,lunch,TANG JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,24,WEDNESDAY,2026-09-02,lunch,TANG JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,24,THURSDAY,2026-09-03,lunch,TANG JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,24,THURSDAY,2026-09-03,lunch,TANG JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,24,THURSDAY,2026-09-03,lunch,TANG JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,24,FRIDAY,2026-09-04,lunch,TANG JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,24,FRIDAY,2026-09-04,lunch,TANG JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,24,FRIDAY,2026-09-04,lunch,TANG JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,25,SATURDAY,2026-09-05,lunch,TEA+COFFEE+MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,25,SATURDAY,2026-09-05,lunch,TEA+COFFEE+MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,25,SATURDAY,2026-09-05,lunch,TEA+COFFEE+MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,25,TUESDAY,2026-09-01,lunch,TEA+COFFEE+MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,25,TUESDAY,2026-09-01,lunch,TEA+COFFEE+MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,25,TUESDAY,2026-09-01,lunch,TEA+COFFEE+MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,25,WEDNESDAY,2026-09-02,lunch,TEA+COFFEE+MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,25,WEDNESDAY,2026-09-02,lunch,TEA+COFFEE+MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,25,WEDNESDAY,2026-09-02,lunch,TEA+COFFEE+MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,25,THURSDAY,2026-09-03,lunch,TEA+COFFEE+MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,25,THURSDAY,2026-09-03,lunch,TEA+COFFEE+MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,25,THURSDAY,2026-09-03,lunch,TEA+COFFEE+MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,25,FRIDAY,2026-09-04,lunch,TEA+COFFEE+MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,25,FRIDAY,2026-09-04,lunch,TEA+COFFEE+MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,25,FRIDAY,2026-09-04,lunch,TEA+COFFEE+MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,26,SATURDAY,2026-09-05,lunch,FRESH FRUIT,RCP-003-FRUITSALAD-KBR384ONEGOV3,FRUIT SALAD KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,26,SATURDAY,2026-09-05,lunch,FRESH FRUIT,RCP-003-FRUITSALAD-KBR384ONEGOV3,FRUIT SALAD KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,26,SATURDAY,2026-09-05,lunch,FRESH FRUIT,RCP-003-FRUITSALAD-KBR384ONEGOV3,FRUIT SALAD KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,26,TUESDAY,2026-09-01,lunch,FRESH FRUIT,RCP-003-FRUITSALAD-KBR384ONEGOV3,FRUIT SALAD KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,26,TUESDAY,2026-09-01,lunch,FRESH FRUIT,RCP-003-FRUITSALAD-KBR384ONEGOV3,FRUIT SALAD KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,26,TUESDAY,2026-09-01,lunch,FRESH FRUIT,RCP-003-FRUITSALAD-KBR384ONEGOV3,FRUIT SALAD KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,26,WEDNESDAY,2026-09-02,lunch,FRESH FRUIT,RCP-003-FRUITSALAD-KBR384ONEGOV3,FRUIT SALAD KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,26,WEDNESDAY,2026-09-02,lunch,FRESH FRUIT,RCP-003-FRUITSALAD-KBR384ONEGOV3,FRUIT SALAD KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,26,WEDNESDAY,2026-09-02,lunch,FRESH FRUIT,RCP-003-FRUITSALAD-KBR384ONEGOV3,FRUIT SALAD KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,26,THURSDAY,2026-09-03,lunch,FRESH FRUIT,RCP-003-FRUITSALAD-KBR384ONEGOV3,FRUIT SALAD KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,26,THURSDAY,2026-09-03,lunch,FRESH FRUIT,RCP-003-FRUITSALAD-KBR384ONEGOV3,FRUIT SALAD KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,26,THURSDAY,2026-09-03,lunch,FRESH FRUIT,RCP-003-FRUITSALAD-KBR384ONEGOV3,FRUIT SALAD KBR-384 ONEGO V3,Matched to recipe upload catalog
skipped,FILPINO,philippines,senior,senior,26,FRIDAY,2026-09-04,lunch,SOFT DRINK,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,26,FRIDAY,2026-09-04,lunch,SOFT DRINK,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,26,FRIDAY,2026-09-04,lunch,SOFT DRINK,,,Support/non-recipe item
mapped,FILPINO,philippines,senior,senior,26,FRIDAY,2026-09-04,lunch,FRUIT,RCP-003-FRUITSALAD-KBR384ONEGOV3,FRUIT SALAD KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,26,FRIDAY,2026-09-04,lunch,FRUIT,RCP-003-FRUITSALAD-KBR384ONEGOV3,FRUIT SALAD KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,26,FRIDAY,2026-09-04,lunch,FRUIT,RCP-003-FRUITSALAD-KBR384ONEGOV3,FRUIT SALAD KBR-384 ONEGO V3,Matched to recipe upload catalog
skipped,FILPINO,philippines,senior,senior,27,SATURDAY,2026-09-05,dinner,DINNER,,,Support/non-recipe item
skipped,FILPINO,philippines,junior,senior,27,SATURDAY,2026-09-05,dinner,DINNER,,,Support/non-recipe item
skipped,FILPINO,philippines,labor,senior,27,SATURDAY,2026-09-05,dinner,DINNER,,,Support/non-recipe item
mapped,FILPINO,philippines,senior,senior,28,SATURDAY,2026-09-05,dinner,CHICKEN ADOBO COCO,PH-005-CHICKENADOBO,Chicken Adobo coconut Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,28,SATURDAY,2026-09-05,dinner,CHICKEN ADOBO COCO,PH-005-CHICKENADOBO,Chicken Adobo coconut Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,28,SATURDAY,2026-09-05,dinner,CHICKEN ADOBO COCO,PH-005-CHICKENADOBO,Chicken Adobo coconut Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
